Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	File Size	SHA256	Required FW
PCSG00687	JP	Caligula -カリギュラ- スペシャルテーマ 3	http://zeus.dl.playstation.net/cdn/JP0536/PCSG00687_00/JP0536-PCSG00687_00-CALIGULATHEME003_bg_1_e539399f9828893325cb6ee424a8257e876dbd7b.pkg	KO5ifR1dQ+d7BRiYGptBbTGzMAfZ7+zo4+ke6uMY4uHqC7TLGJ//tp6e/vB5u8yZ888OpFq9WtcyGuODGwAAmOYXPwAA	JP0536-PCSG00687_00-CALIGULATHEME003	2023-07-31 16:25:50	5718752		3.5
PCSG00844	JP	THE LAST BLADE 2 THEME (PS Vita)	http://zeus.dl.playstation.net/cdn/JP0576/PCSG00844_00/JP0576-PCSG00844_00-LB200000THEMEPSV_bg_1_b2044cadae34f4291bd668f4c071b8327dcf262e.pkg	KO5ifR1dQ+d7BRiYmptBbbEwMQHZ7+NkBLYsxMPV1zUgOAyf/65bOL42cOk+kP1i2962VK1oykKLZcNoiqEtAABmZxV4	JP0576-PCSG00844_00-LB200000THEMEPSV	2021-04-17 04:45:24	5570352		3.5
PCSG00957	JP	GAROU: MARK OF THE WOLVES THEME (PS Vita)	http://zeus.dl.playstation.net/cdn/JP0576/PCSG00957_00/JP0576-PCSG00957_00-GAROUMOWTHEMEPSV_bg_1_23a6a05ab24936f8f9ff885ecce225ef86aaaab1.pkg	KO5ifR1dQ+d7BRiYmptBbbE0NQfZ7+4Y5B/q6x8e4uHq6xoQHIbPf6etE5Q32i6Jcug02v/3A9clykKLZcNoiqEtAABu/RYG	JP0576-PCSG00957_00-GAROUMOWTHEMEPSV	2021-04-17 04:45:24	4842224		3.5
PCSH00109	ASIA	Monster Hunter FRONTIER G Special Theme for Ai-Collaboration	http://zeus.dl.playstation.net/cdn/HP5034/PCSH00109_00/HP5034-PCSH00109_00-AICOLLABORATION0_bg_1_d13139b983e0a941ccaa49641f1ac03ae09cefb9.pkg	MISSING	HP5034-PCSH00109_00-AICOLLABORATION0		2209632		3.5
PCSH00109	ASIA	Monster Hunter FRONTIER G (Chinese Ver.) 「PS Vita」 Special Theme for account transferring gift	http://zeus.dl.playstation.net/cdn/HP5034/PCSH00109_00/HP5034-PCSH00109_00-MHFGTHEMEVITA000_bg_1_5221d96c163c8e69b9ca67cb7d5decc93c689cfb.pkg	MISSING	HP5034-PCSH00109_00-MHFGTHEMEVITA000		1788992		3.5
PCSG00355	JP	IA/VT 限定カスタムテーマ6	http://zeus.dl.playstation.net/cdn/JP0507/PCSG00355_00/JP0507-PCSG00355_00-IAVT00THEME00006_bg_1_94e6f3b873cf0f3d1bfbc3363a1128f30a55f1bc.pkg	MISSING	JP0507-PCSG00355_00-IAVT00THEME00006		857744		0
PCSH00196	ASIA	Special Theme for Asia Version 1	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00196_00/HP0700-PCSH00196_00-VSTATHEME0000001_bg_1_e158d51a0b8a2fed894b62831b542908c0a5a3c1.pkg	KO5ifR1dQ+d7BIBcAlLtATTd0gxkf1hwiGOIh6uvK9ROfP6bcN2yXjEgLELYtaJ15sEvE0djfHADAOt4E+AA	HP0700-PCSH00196_00-VSTATHEME0000001	2020-04-15 22:32:07	3316384		3.5
PCSH00196	ASIA	Special Theme for Asia Version ２	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00196_00/HP0700-PCSH00196_00-VSTATHEME0000002_bg_1_b6a2291bb1c229de7edb499cf5ffe57938a62e29.pkg	KO5ifR1dQ+d7BIBcAlLtATTd0gxkf1hwiGOIh6uvK8ROI3z+W7auxHK+TOKhEsfK1UnJzTKjMT64AQBoYROL	HP0700-PCSH00196_00-VSTATHEME0000002	2020-04-15 22:32:07	3288432		3.5
PCSH10026	ASIA	Atelier Firis Cuty Girl Festival Special Theme	MISSING	KO5ifR1dQ+d7BBgYGpiBVHsYAq0zA9nv5hnkGRzi4ermGgy2FJ//PD4LCARpv7HS0LI1EpQQ2Dka44MbAACiQRFC	HP0106-PCSH10026_00-FIRISTHEFES00000		1274400		
PCSH10026	ASIA	Atelier Firis CutyGirlFestival SpecialTheme	http://zeus.dl.playstation.net/cdn/HP0106/PCSH10026_00/HP0106-PCSH10026_00-FIRISTHEFES00000_bg_1_0ed86a8e52592bd23fa890774b80e576f8975d33.pkg	KO5ifR1dQ+d7BBgYGpiBVHsYAq0zA9nv5hnkGRzi4ermGgy2FJ//PD4LCARpv7HS0LI1EpQQ2Dka44MbAACiQRFC	HP0106-PCSH10026_00-FIRISTHEFES00000	2020-05-22 20:16:40	1274400		3.5
PCSG00641	JP	クロガネ回姫譚 一期一会	http://zeus.dl.playstation.net/cdn/JP0072/PCSG00641_00/JP0072-PCSG00641_00-ICHIGOTHEME00001_bg_1_da4dcebddb852d20d2c56c0c75c60666edc7172a.pkg	KO5ifR1dQ+d7BQCdArPFzMQQZL+ns4enu3+Ih6uvK9hOfP6z1I7MvikYXNX74cGq+z6r/43G+OAGACWeFTsA	JP0072-PCSG00641_00-ICHIGOTHEME00001	2020-04-30 19:32:42	2147584		0
PCSG00908	JP	咲-Saki-全国編Plus 永水女子高校テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00908_00/JP0741-PCSG00908_00-SAKITHEME0000003_bg_2_35aa0cceb33de311ad8eaa4168dc3d35fa0384cd.pkg	MISSING	JP0741-PCSG00908_00-SAKITHEME0000003		5902064		3.5
PCSG00908	JP	咲-Saki-全国編Plus 宮守女子高校テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00908_00/JP0741-PCSG00908_00-SAKITHEME0000004_bg_1_47d5383ddf8318d85dfc3f8b25b679438657f018.pkg	MISSING	JP0741-PCSG00908_00-SAKITHEME0000004		4849936		3.5
PCSG00908	JP	咲-Saki-全国編Plus 清澄高校テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00908_00/JP0741-PCSG00908_00-SAKITHEME0000001_bg_1_d099b734a164d3b522230e53fc5be0e61bf9ec89.pkg	MISSING	JP0741-PCSG00908_00-SAKITHEME0000001		5464768		3.5
PCSG00908	JP	咲-Saki-全国編Plus 姫松高校テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00908_00/JP0741-PCSG00908_00-SAKITHEME0000002_bg_1_6ee2834d25870ce7cf6ba3c1e1e8b9d4d3939cdd.pkg	MISSING	JP0741-PCSG00908_00-SAKITHEME0000002		5357328		3.5
PCSG00985	JP	Play,Doujin!サマーフェスタ2017　東方Projectテーマ	http://zeus.dl.playstation.net/cdn/JP0704/PCSG00985_00/JP0704-PCSG00985_00-THM0000000000003_bg_1_582b21a0e5dd312ea1813c33d4625d85a0d2a3eb.pkg	KO5ifR1dQ+d7BQBdYgK1xdLCFGR/iIevARIwxuc/8aiG494qXpXHjtV8aFtoLDAa44MbAACTLhMf	JP0704-PCSG00985_00-THM0000000000003	2023-07-31 16:26:42	5950272		3.5
PCSC00092	JP	PlayStation®Plusスペシャルテーマ2017年1月(PS Vita)	http://zeus.dl.playstation.net/cdn/JP9002/PCSC00092_00/JP9002-PCSC00092_00-PSPLUSTHEME16012_bg_1_d8aad08ac5ee554ebced940a87848d8ef82415d6.pkg	KO5ifR1dQ+d7BVhCbQGZYmkEsj8gOMAnNDjEw9XX1dDMwNAIn/+WMvtPONv8IIItwT35SeVGwdEYH9wAACnOE/oA	JP9002-PCSC00092_00-PSPLUSTHEME16012	2021-11-05 03:22:14	2811792		3.5
PCSG00719	JP	GOD EATER RESURRECTION Original Theme	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00719_00/JP0700-PCSG00719_00-GERESTHEME000001_bg_2_75b0546a0b4ab18a4305bf63f9661d4f8213c7f6.pkg	MISSING	JP0700-PCSG00719_00-GERESTHEME000001		2302080		3.5
PCSG00681	JP	クリミナルガールズ２ PlayStation®Vita用テーマ	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00681_00/JP0404-PCSG00681_00-CUSTOM000PSV0001_bg_1_51b46a06772c5d483c20cf7b5f629dd9c0cfc873.pkg	MISSING	JP0404-PCSG00681_00-CUSTOM000PSV0001		5902944		3.5
PCSG00687	JP	Caligula -カリギュラ- スペシャルテーマ 2	http://zeus.dl.playstation.net/cdn/JP0536/PCSG00687_00/JP0536-PCSG00687_00-CALIGULATHEME002_bg_1_f615d5dde83d1a3246afe320c684fb63565da19d.pkg	KO5ifR1dQ+d7BRiYGptBbTGzMAfZ7+zo4+ke6uMY4uHqC7TLCJ//OticHvtVfLD/tFJmnmJ7T9VojA9uAADjYBRr	JP0536-PCSG00687_00-CALIGULATHEME002	2023-07-31 16:26:42	5909616		3.5
PCSG00687	JP	Caligula -カリギュラ- スペシャルテーマ 1	http://zeus.dl.playstation.net/cdn/JP0536/PCSG00687_00/JP0536-PCSG00687_00-CALIGULATHEME001_bg_1_108170197166e548362f919ed5d5336dab8f31be.pkg	KO5ifR1dQ+d7BRiYGptBbTGzMAfZ7+zo4+ke6uMY4uHqC7TLEJ//lq89M1m7LGKb4WEp9U2WR/RHY3xwAwCPWxQ0	JP0536-PCSG00687_00-CALIGULATHEME001	2023-07-31 16:26:42	4873328		3.5
PCSG00821	JP	Atelier Shallie Plus PlayStation(R)Plus Limited Theme	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00821_00/JP0106-PCSG00821_00-SHALLIETHEPLUS00_bg_1_21a8fbb62a0bb609f1f428a304d1513ecf88449c.pkg	KO5ifR1dQ+d7BRgYGphBbbEwMgTZH+zh6OPj6Rri4RrgExoMNAMP8GVWTBAV9Tp681dXVuT2FaWjMT64AQAOGxPt	JP0106-PCSG00821_00-SHALLIETHEPLUS00	2021-04-17 06:37:56	2798176		3.5
PCSG00516	JP	テーマ　ロイヤルナイツセット	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00516_00/JP0700-PCSG00516_00-DSCUSTOMTHEME002_bg_1_2f25855c86f3c07796948761b3d607096f0e9eaf.pkg	MISSING	JP0700-PCSG00516_00-DSCUSTOMTHEME002		5260208		0
PCSG00516	JP	テーマ　ヤスダスズヒトセット	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00516_00/JP0700-PCSG00516_00-DSCUSTOMTHEME001_bg_1_2def59eb31d56381131440c976fd0849c3166443.pkg	MISSING	JP0700-PCSG00516_00-DSCUSTOMTHEME001		4479312		0
PCSC00099	JP	うーさーのその日暮らし夢幻編テーマ オリジナルver.	http://zeus.dl.playstation.net/cdn/JP9003/PCSC00099_00/JP9003-PCSC00099_00-WOOSER3THEME0001_bg_1_537f1a83093637643c1be22a698629b9af10e530.pkg	KO5ifR1dQ+d7BVgCHQAzxdISZH+4v3+wa5BxiIerL8gqQ3z++1amdD582tkiJmULAfcfP1+OxvjgBgCERBTN	JP9003-PCSC00099_00-WOOSER3THEME0001	2020-07-06 09:35:22	2455312		3.5
PCSC00099	JP	うーさーのその日暮らし夢幻編テーマ エンディングver.	http://zeus.dl.playstation.net/cdn/JP9003/PCSC00099_00/JP9003-PCSC00099_00-WOOSER3THEME0002_bg_1_cf3454e6f1c79af4a5cfcc64db99b705d104ceb7.pkg	KO5ifR1dQ+d7BVgCHQAzxdISZH+4v3+wa5BxiIerL8gqI3z+e3BjxgGnQ6Ur2/R5pp2xPLRjNMYHNwAAHIcVvwAA	JP9003-PCSC00099_00-WOOSER3THEME0002	2020-07-06 09:35:22	6524112		3.5
PCSE00787	US	SENRAN KAGURA ESTIVAL VERSUS — Hebijo Theme	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00787_00/UP1023-PCSE00787_00-00000000THEME003_bg_1_ada2bebb0efebc52c708f12295198f145a4dec80.pkg	KO5ifR1dQ+eHBhgaGBlDTTW3MAfZD7MsxMPVFyhqjM9/M4setZW9iqr+qZLYHm3Ic300xgc3AABGWBQd	UP1023-PCSE00787_00-00000000THEME003	2025-05-14 14:08:12	4691824		3.5
PCSE00787	US	SENRAN KAGURA ESTIVAL VERSUS — Hanzo Theme	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00787_00/UP1023-PCSE00787_00-PSVTHEME00000002_bg_1_d6d49ff558ec716337ec7e915f53fc803d3f28e2.pkg	KO5ifR1dQ+eHBhgaGBlDTTW3MAfZHxAcFuLh6usKtdMIn/8SDi5lY7srGC439/fE95vWThuN8cENADodFKsA	UP1023-PCSE00787_00-PSVTHEME00000002	2025-05-14 14:08:12	4572304		3.5
PCSE00787	US	SENRAN KAGURA ESTIVAL VERSUS — Overseers Theme	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00787_00/UP1023-PCSE00787_00-PSVTHEME00000005_bg_1_e9a5ccdd68a6b747247dbd09ad215e4641ac3b05.pkg	KO5ifR1dQ+eHBhgaGBlDTTW3MAfZHxAcFuLh6usKtdMUn/+erY83EhLdd7guft+UfTW6u0ZjfHADAArxFIoA	UP1023-PCSE00787_00-PSVTHEME00000005	2025-05-14 14:08:12	5105920		3.5
PCSE00787	US	SENRAN KAGURA ESTIVAL VERSUS — Gessen Theme	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00787_00/UP1023-PCSE00787_00-00000000THEME001_bg_1_c85d0ac9b76c8bdb892724192f2a29a822f67330.pkg	KO5ifR1dQ+eHBhgaGBlDTTW3MAfZD7MsxMPVFyhqiM9/jxi3dRzln/mQzeZhrhfzqYejMT64AQD+zxP2	UP1023-PCSE00787_00-00000000THEME001	2025-05-14 14:08:12	4479584		3.5
NPJQ00045	JP	PlayStation® Awards 2014	http://zeus.dl.playstation.net/cdn/JP9002/NPJQ00045_00/WRRdDqjDlgnoKVUvspfArwfhuaPmjhLgOMZPqFYKxNdcOFmfObFqmcmVxGrnYBWvayWCcTkwgzAsXTMUJduVkglbUiUrAVuremyMK.pkg	MISSING	JP9002-NPJQ00045_00-PSV0000000000000		1791168		0
PCSB00973	EU	Atelier Sophie: Custom Theme A-1	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00973_00/EP4108-PCSB00973_00-ETH0000000000440_bg_1_19a821a86d4097b78e3287b19f70dd4a1ced552c.pkg	MISSING	EP4108-PCSB00973_00-ETH0000000000440		1244240		3.5
PCSB00973	EU	Atelier Sophie: Custom Theme A-2	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00973_00/EP4108-PCSB00973_00-ETH0000000000441_bg_1_c1847ed4f752555eed0ae45ca2c0ce83a22ea9b5.pkg	MISSING	EP4108-PCSB00973_00-ETH0000000000441		1351088		3.5
PCSB00973	EU	Atelier Sophie: Custom Theme C	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00973_00/EP4108-PCSB00973_00-ETH0000000000442_bg_1_516b4af38ab229065f3937be2422751ffbd72291.pkg	MISSING	EP4108-PCSB00973_00-ETH0000000000442		755088		3.5
PCSB00973	EU	Atelier Sophie: Custom theme B-1	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00973_00/EP4108-PCSB00973_00-ETH0000000000438_bg_1_2de1b622cf6457165079d57fd2478d8455c45472.pkg	MISSING	EP4108-PCSB00973_00-ETH0000000000438		1607552		3.5
PCSB00973	EU	Atelier Sophie: Custom theme B-2	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00973_00/EP4108-PCSB00973_00-ETH0000000000439_bg_1_d939fcbc97e0ca2c5bf0e64e6fa4aab5962e6539.pkg	MISSING	EP4108-PCSB00973_00-ETH0000000000439		1656896		3.5
PCSG01032	JP	Disgaea Theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG01032_00/JP0404-PCSG01032_00-CUSTOM000PSV0001_bg_1_7c7e20bd5a0b513d8d018e0efdca9d27b21518e5.pkg	KO5ifR1dQ+d7BQBtNoHYYmhgbASy3zk0OMTfF6g5IDgMZCc+/03kLGR4sEWuINxD7IrSyi//RmN8cAMAGR4T/AAA	JP0404-PCSG01032_00-CUSTOM000PSV0001	2020-09-25 21:25:26	5290752		3.5
PCSG00005	JP	DISGAEA3 Return theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00005_00/JP0404-PCSG00005_00-CUSTOM000PSV0001_bg_1_da023e625a1e8271bf8db24dd88937d78c480365.pkg	KO5ifR1dQ+d7BQBtNoHbYgqy3zk0OMTfF8gLCA4D2YnPf1KSwmK5uledvEraQ95oW5aNxvjgBgC8DhH0	JP0404-PCSG00005_00-CUSTOM000PSV0001	2020-09-25 21:25:26	4982592		3.5
PCSG00873	JP	Disgaea2 Theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00873_00/JP0404-PCSG00873_00-CUSTOM000PSV0002_bg_1_639dfd87ef7411a4958fcd11106731e0e152df68.pkg	KO5ifR1dQ+d7BQBtNoHaYmFuDLLfOTQ4xN8XqDkgOAzkBnz+46/dzcqbUnFdM17wTUPB3I+jMT64AQCLXhOl	JP0404-PCSG00873_00-CUSTOM000PSV0002	2020-09-25 21:25:26	7475696		3.5
PCSE00958	US	GAROU: MARK OF THE WOLVES THEME	http://zeus.dl.playstation.net/cdn/UP0576/PCSE00958_00/UP0576-PCSE00958_00-UTH0000000007176_bg_1_0168c94274934bb1e51fab33be3d04391e0c75a0.pkg	KO5ifR1dQ+eHBhiYmptBTbU0tQDZHxriAbfQ3NDcDJ//TnxaJSD1JmqhzLnCR3F5bwRHY3xwAwDd6hR4	UP0576-PCSE00958_00-UTH0000000007176	2023-12-11 01:58:15	4843840		3.5
PCSG01246	JP	ガレリアの地下迷宮と魔女ノ旅団 オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0404/PCSG01246_00/JP0404-PCSG01246_00-CUSTOM000VITA001_bg_1_3013bb727e9c3242aff46c1fa9543d5ca507f18a.pkg	KO5ifR1dQ+d7BQBtNoHYYmhkYgay3zk0OMTfF6g5zDMEaJYhPv/9KJI7+rdx1s3pUkUiuvcf947G+OAGAMA3FYwA	JP0404-PCSG01246_00-CUSTOM000VITA001	2020-12-19 01:10:46	6700768		3.5
PCSG01023	JP	TSUIHOUSENKYO Theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG01023_00/JP0404-PCSG01023_00-CUSTOM000PSV0001_bg_1_a0d1a1f83a7af6a888c6ed0da022fe3d6c33b444.pkg	KO5ifR1dQ+d7BQBtNoHYYmhgZAyy3zk0OMTfF6g5IDgMZCc+/z3L2x7w4fDeju7yXs7V4nMXj8b44AYAnC4VdgAA	JP0404-PCSG01023_00-CUSTOM000PSV0001	2021-01-25 02:27:42	6061584		3.5
PCSG00405	JP	『レンドフルール』 ギスランテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-GHITHEME00000001_bg_1_cdd530e8fe0eefc5f04286448ef3c7a2674f4a28.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrLf3cMzxMPV1xVmJz7/LfygfV16kwz7pZUXOi/wvtoxGuODGwAAyEAVBQAA	JP0031-PCSG00405_00-GHITHEME00000001	2021-01-25 02:27:42	3010368		3.5
PCSG00795	JP	Coven and Labyrinth of Refrain Theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00795_00/JP0404-PCSG00795_00-THEME00000000002_bg_1_1203b8f0b055ac0d25baa345e3f2e5c59d193d28.pkg	KO5ifR1dQ+d7BQBtNoHaYm5pCrI/xMPV1xVhpxE+/7k1rFbV6S3f9Tb/rPX2uBnLRmN8cAMAWiQULwAA	JP0404-PCSG00795_00-THEME00000000002	2021-01-25 02:27:42	5332624		3.5
PCSG00202	JP	ダンガンロンパ1・2 Reload CustomTheme	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00202_00/JP0365-PCSG00202_00-CUSTOMTHEME00001_bg_1_33c8f23eda59582934075bf2663ca2743776dc36.pkg	KO5ifR1dQ+d7BRgYm5lCbTEyMALZ7xwaHOLvG+Lh6usKthOf/ywfHzFSDJLmTSnlT0i/5DZ1NMYHNwAAAZESsAAA	JP0365-PCSG00202_00-CUSTOMTHEME00001	2021-01-25 02:27:42	4813760		0
PCSG00405	JP	『レンドフルール』 ユベールテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-HUBTHEME00000001_bg_1_0ce9b91c67a90a560ff9c5abfda7d14c672abac8.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrLfI9QpxMPV1xVmJz7/bbTbeFLuTohcSb7vvqdXDY+OxvjgBgAxPhSp	JP0031-PCSG00405_00-HUBTHEME00000001	2021-01-25 02:27:42	3218336		3.5
PCSG00405	JP	『レンドフルール』 ヴィオレットテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-VIOTHEME00000001_bg_1_3e7cfcabd9ddaf473ecca2feed1ce0af4e2ad7b1.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrI/zNM/xMPV1xVmJz7/mSnUdMy4c3t3wfffmd/f3XMbjfHBDQA1sBZ9	JP0031-PCSG00405_00-VIOTHEME00000001	2021-01-25 02:27:42	3076240		3.5
PCSG00405	JP	『レンドフルール』 ルイテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-LOUTHEME00000001_bg_1_3b996b787f5436a0fd1e63cfcb5b5fde7b1a75fd.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrLfxz80xMPV1xVmJz7/ZRnXdlkuEDx7hd248H+4PfdojA9uAAAPYRLB	JP0031-PCSG00405_00-LOUTHEME00000001	2021-01-25 02:27:42	3069056		3.5
PCSG00713	JP	HyakkaHyakurou ~Sengoku Ninpotyo~	http://zeus.dl.playstation.net/cdn/JP0367/PCSG00713_00/JP0367-PCSG00713_00-HYAKKATHEME00001_bg_1_aa85f5658e39d9c36fd78c7c61e36c0d4767ff3b.pkg	KO5ifR1dQ+d7BRgYm5lDbTE3NAbZ7xHp6O3tGOLh6usKthOf/7wPMWjd3+28WHvH7aw2w+PMozE+uAEADcgT7gAA	JP0367-PCSG00713_00-HYAKKATHEME00001	2021-01-25 02:27:42	7795472		3.5
PCSG00405	JP	『レンドフルール』 オルフェテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-ORPTHEME00000001_bg_1_faea35f96d8a6d68b5ef43cee3a9fe6e04b5ad70.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrLfPyggxMPV1xVmJz7/ff6zPPjlCY6TBlUKC1K3L3k/GuODGwAAHgUVzAAA	JP0031-PCSG00405_00-ORPTHEME00000001	2021-01-25 02:27:42	3048832		3.5
PCSG00405	JP	『レンドフルール』 レオンテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-LEOTHEME00000001_bg_1_19581354fd3ec6e8b5cdec67615c0304c031185b.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrLfx9U/xMPV1xVmJz7/7W3pPJ4Uf+Lco+zce70bxJePxvjgBgDtyxWy	JP0031-PCSG00405_00-LEOTHEME00000001	2021-01-25 02:27:42	3073504		3.5
PCSG00708	JP	「薔薇に隠されしヴェリテ」ルイ16世のテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00708_00/JP0031-PCSG00708_00-BARAVERITHEME000_bg_1_71610aaf8b0f2a58656e851fcc2ad0a23eb4383b.pkg	KO5ifR1dQ+d7BQDtN4TaYm5gAbLfyTHIMcw1yDPEw9UXZBc+/ykeTP/ElaX4czO33se/73L3jMb44AYAjn4VcgAA	JP0031-PCSG00708_00-BARAVERITHEME000	2021-01-25 02:27:42	8200224		3.5
PCSB01032	EU	"Hakuoki: Kyoto Winds" Theme: Hajime Saito	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000003_bg_1_643537392e820fa208c8e3533cd9e2361b9f49b9.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTGJ//rsnse/53p/uSvJlrr3N+TQwfjfHBDQAJXxXA	EP0031-PCSB01032_00-KAZETHEME0000003	2021-01-25 02:27:42	2970368		3.5
PCSB01032	EU	"Hakuoki: Kyoto Winds" Theme: Wind Scroll	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000013_bg_1_1980b783727ee84d839028602fe9d63352917be0.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHSGJ//XA683bKuYLuI0MejxWcWN6WOxvjgBgByWBVn	EP0031-PCSB01032_00-KAZETHEME0000013	2021-01-25 02:27:42	2971200		3.5
PCSB01066	EU	Akiba's Beat Theme	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01066_00/EP4293-PCSB01066_00-ETH0000000001210_bg_1_7cb90ae1717bac5e541a88e6f8569b93630e2c73.pkg	KO5ifR1dQ+e7BpgYWRpDVBsamJmB7HcN8UBYaGRogM9/hyr602XC579lN6uyVX02y240xgc3AAAATBLG	EP4293-PCSB01066_00-ETH0000000001210	2021-01-25 02:27:42	4322768		3.5
PCSG00479	JP	風来のシレン２０周年記念テーマ	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00479_00/JP0365-PCSG00479_00-THEME00000000000_bg_1_4d99f66948ffc6d7243fc59c2ded875df1c73175.pkg	KO5ifR1dQ+d7BRgYm5lCbTExtwTZH+Lh6uuKsNMAn/8meTKoTNvWM+EQ18dc4cA+ptEYH9wAAJc1EoAA	JP0365-PCSG00479_00-THEME00000000000	2021-03-01 22:01:15	6256208		3.5
PCSG00709	JP	WORLD OF FINAL FANTASY グリモワルの冒険テーマ	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00709_00/JP0082-PCSG00709_00-WORLDOFFFTHEME03_bg_1_8e58be89fed53ba12186486b05d8a71e06d4d8b6.pkg	KO5ifR1dQ+d7BQBdAbPF3MASZH+4f5CPi7+bm1uIh6uvq4ExPv/tPsDvZiZ19a7e1GUfzn/U+DUa44MbAAB9GBX8	JP0082-PCSG00709_00-WORLDOFFFTHEME03	2021-04-23 17:23:47	2038560		3.5
PCSE00928	US	Fate/EXTELLA - Nero Claudius Original Theme	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00928_00/UP1023-PCSE00928_00-PSVTHEMECHARA101_bg_1_ffd95935e06809d0b907b52261c4e1b4d1d95bf9.pkg	KO5ifR1dQ+eHBhgaGBlDTbU0sgDZHxAcFuLh6uvq7OEY5GhoYIjPf0/3n97bdfRlkXB3xDr2B9fzRmN8cAMAXEoWewAA	UP1023-PCSE00928_00-PSVTHEMECHARA101	2021-03-26 00:33:21	1586768		3.5
PCSH00279	ASIA	UPPERS MEN'S ver. Theme	MISSING	MISSING	HP0507-PCSH00279_00-000000THEME002CN		1891616		
PCSH00279	ASIA	UPPERS QUEEN ver. Theme	MISSING	MISSING	HP0507-PCSH00279_00-000000THEME003CN		2934256		
PCSH00279	ASIA	UPPERS Custom Theme	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00279_00/HP0507-PCSH00279_00-00000000THEME001_bg_1_b274495a85c081b0ca5dd466e06c48adc880da3f.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZm4Jsh9mWYiHqy/QLkN8/rt37cq+iHLjZRWrj/7b25KwYjTGBzcAAII3FhQA	HP0507-PCSH00279_00-00000000THEME001	2021-04-20 13:30:51	3467136		3.5
PCSH00279	ASIA	UPPERS MEN'S ver. Theme	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00279_00/HP0507-PCSH00279_00-000000THEME002CN_bg_1_ae7caeb963e7e90bb5beab4baca6fc7db44e2e56.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZm4Jsh9iVYiHqy/QJiNnP3z+M59iqVPy8/qfEy16LHEa89eMxvjgBgDteRPo	HP0507-PCSH00279_00-000000THEME002CN	2021-04-20 13:30:51	1891616		3.5
